id,label,sum_weighted_sim,sum_sim,binding_sum_sim,firstauthor_sum_sim,pages_sum_sim,pubdate_sum_sim,publisher_sum_sim,title_sum_sim
bx_171821_half_2650,0,0.0739814203035261,0.07370500010075846,-1.0,0.3375,-1.0,-1.0,0.04032258064516128,0.0498130341880342
bx_11956_half_308,0,0.0948525369902286,0.09572017941414668,-1.0,0.3170995670995671,-1.0,0.3136215034804489,0.04166666666666666,0.019230769230769214
bx_25899_half_1193,0,0.1125931293574065,0.11336326839121293,-1.0,0.2760869565217391,-1.0,0.30678457949932963,0.047619047619047616,0.0657772411984409
bx_92955_half_1068,0,0.1087647756157378,0.11122970001390582,-1.0,0.3345295055821371,-1.0,0.3170147115543556,0.02051083591331271,0.052363699102829536
bx_209116_half_543,0,0.18225343619813966,0.1844326812882701,-1.0,0.6354166666666666,-1.0,0.3179514022811174,0.03225806451612903,0.08547278338945004
bx_232210_half_915,0,0.13497679806323462,0.1356976498533061,-1.0,0.33100414078674945,-1.0,0.3183830146748213,0.05555555555555555,0.08389779067364651
bx_260277_half_1635,0,0.1377635871120451,0.1384568491939306,-1.0,0.29166666666666663,-1.0,0.3164637170092016,0.2833333333333333,0.0267475514154831
bx_73574_half_274,0,0.15227591794896014,0.1529046978977147,-1.0,0.3597308488612837,-1.0,0.3082125736955204,0.0,0.1277148003441107
bx_139667_half_1557,0,0.11091593303206736,0.1117096604033842,-1.0,0.34125188536953244,-1.0,0.31037981890645944,0.038461538461538464,0.04310344827586207
bx_12781_half_1029,0,0.10343087912072092,0.10594233328810453,-1.0,0.3213716108452951,-1.0,0.32480210112586555,0.05,0.035039836347975896
bx_70550_half_73,0,0.12884364074383753,0.12960722717740336,-1.0,0.297554347826087,-1.0,0.3227450548239572,0.08890746934225194,0.07139705882352942
bx_40710_half_2745,0,0.1031811689238234,0.10394571259788317,-1.0,0.3641774891774892,-1.0,0.2948050397634397,0.020833333333333343,0.03063725490196078
bx_223241_half_2894,0,0.16129655859580394,0.1619022548980965,-1.0,0.3324175824175824,-1.0,0.31618821973662464,0.3212719298245614,0.04464285714285715
bx_72573_half_1817,0,0.10038218091368896,0.10123777853420113,-1.0,0.27485294117647063,-1.0,0.31691369588774404,0.04739010989010989,0.04095095159357636
bx_78104_half_2746,0,0.11969520346322325,0.12050821253493385,-1.0,0.2946969696969697,-1.0,0.3244990541260308,0.06318681318681317,0.06338789682539682
bx_36258_half_1577,0,0.10086349901241748,0.10166848163109067,-1.0,0.3583333333333334,-1.0,0.3024638639410803,0.0,0.033338562956909616
bx_181719_half_1869,0,0.23972977322097996,0.24172744528304646,-1.0,1.0,-1.0,0.3246643524895771,0.10725806451612904,0.04493207941483804
bx_15837_half_626,0,0.2392153479447835,0.2395462718999228,-1.0,1.0,-1.0,0.3145765606920492,0.06336805555555555,0.05438842203548087
bx_48961_half_1662,0,0.2184738415938801,0.22054308085315827,-1.0,1.0,-1.0,0.31942072106819475,0.0234375,0.034375
bx_44510_half_882,0,0.2218966047659232,0.2222893641185792,-1.0,1.0,-1.0,0.312937351920216,0.03125,0.0330765639589169
bx_56692_half_1585,0,0.2538511370943103,0.2541552395138861,-1.0,1.0,-1.0,0.3246827189744155,0.25416666666666665,0.01571637426900586
bx_10227_half_39,0,0.24501337634927015,0.24521530341869394,-1.0,1.0,-1.0,0.2872288647675721,0.11101398601398603,0.05598705612515306
bx_29458_half_3095,0,0.2148165839420621,0.21788778247353305,-1.0,0.30952380952380953,-1.0,0.9990265763035612,0.05681818181818182,0.0751412429378531
bx_247648_half_2591,0,0.2249908237671493,0.22533809886754186,-1.0,1.0,-1.0,0.3046862086065348,0.09294871794871797,0.02029914529914529
bx_79123_half_1528,0,0.2299017396892172,0.23023835300524464,-1.0,1.0,-1.0,0.3062244017117564,0.052083333333333336,0.042745098039215695
