id,label,sum_weighted_sim,sum_sim,binding_sum_sim,firstauthor_sum_sim,pages_sum_sim,pubdate_sum_sim,publisher_sum_sim,title_sum_sim
bx_16183_wor_9256,0,0.09681069162462448,0.09900259602781884,-1.0,0.015625,-1.0,0.32596962687666226,0.05,0.0945887445887446
bx_159066_wor_37815,0,0.040972446036520185,0.04136818157633964,-1.0,0.0,-1.0,0.3213391549930261,0.011904761904761918,0.0
bx_82405_wor_7120,0,0.08201872715815484,0.08223260915356014,-1.0,0.014705882352941181,-1.0,0.3111859032668867,0.14801587301587302,0.0455246913580247
bx_255046_wor_38116,0,0.09509305895354872,0.09717361362628396,-1.0,0.01785714285714285,-1.0,0.3081711152116849,0.08088235294117646,0.08449542660068976
bx_98215_wor_9302,0,0.07425663933207413,0.07454332657543991,-1.0,0.04411764705882354,-1.0,0.3261688801101957,0.05434782608695651,0.05
bx_164868_wor_19447,0,0.05065769119673467,0.051034880449132916,-1.0,0.020833333333333343,-1.0,0.32777156916253003,0.04166666666666666,0.0
bx_230577_wor_19452,0,0.04563579249522861,0.04598756430777751,-1.0,0.016666666666666663,-1.0,0.30266999332934824,0.035714285714285726,0.0
bx_260841_wor_36137,0,0.06454230133543616,0.0648593206487126,-1.0,0.05106209150326799,-1.0,0.3180384818636241,0.05952380952380953,0.019230769230769214
bx_35943_wor_47434,0,0.07707428358717322,0.07724458119283645,-1.0,0.016666666666666663,-1.0,0.2752553473503652,0.04347826086956521,0.09598214285714284
bx_254224_wor_15020,0,0.07016254693751259,0.07038978077279189,-1.0,0.011363636363636352,-1.0,0.29256438911557553,0.05097591362126245,0.06875
bx_106409_wor_30701,0,0.08904161471243438,0.0892095022628981,-1.0,0.05128205128205128,-1.0,0.2916764127487416,0.10903679653679654,0.07403752315321954
bx_169295_wor_36796,0,0.06089198648472185,0.06120221675493226,-1.0,0.035714285714285726,-1.0,0.3102372846115861,0.04166666666666666,0.02827380952380953
bx_169954_wor_32875,0,0.09461969133512002,0.09329533115880136,-1.0,0.2084276018099548,-1.0,0.29990643761208,0.03260869565217392,0.037087912087912095
bx_98215_wor_19447,0,0.09834370344961392,0.09852001012001343,-1.0,0.038461538461538464,-1.0,0.3230284758860272,0.05434782608695651,0.12272727272727275
bx_150060_wor_36137,0,0.05123431737958707,0.05158326591533042,-1.0,0.03125,-1.0,0.31012899481075273,0.047619047619047616,0.0
bx_122416_wor_28010,0,0.07596360841239877,0.07621519273604653,-1.0,0.07007575757575757,-1.0,0.3030165206920152,0.014705882352941181,0.0703125
bx_122416_wor_39673,0,0.09478313307800257,0.0949200082123296,-1.0,0.046875,-1.0,0.28994810752744066,0.021739130434782625,0.13690476190476192
bx_162943_wor_42922,0,0.056546797737963124,0.05825360278084781,-1.0,0.035714285714285726,-1.0,-1.0,0.045454545454545435,0.092981092981093
bx_208204_wor_20659,0,0.08329602258462178,0.08352267249827752,-1.0,0.07083333333333333,-1.0,0.3059143557623169,0.08318014705882354,0.05555555555555555
bx_85635_wor_33635,0,0.08974299438207488,0.0899093121616721,-1.0,0.01785714285714285,-1.0,0.30296454158761504,0.03378378378378377,0.12614942528735631
bx_59418_wor_11859,0,0.06918117277225669,0.0694935804366395,-1.0,0.05892857142857143,-1.0,0.32422832687926123,0.056490384615384616,0.02777777777777779
bx_98215_wor_20659,0,0.08417525221544069,0.08439923301211995,-1.0,0.08970588235294119,-1.0,0.30117126248581405,0.04347826086956521,0.07026143790849672
bx_233583_wor_43659,0,0.062061824287687924,0.06231994796780844,-1.0,0.046875,-1.0,0.28031464684530155,0.03472222222222221,0.040584415584415584
bx_183385_wor_2030,0,0.0594386338243968,0.059784156826057575,-1.0,0.03860294117647059,-1.0,0.3258483422997288,0.05549568965517241,0.01999999999999999
bx_226430_wor_32140,0,0.09908591363135208,0.10122693941598963,-1.0,0.045454545454545435,-1.0,0.30376155452174897,0.0,0.11111111111111112
bx_37037_wor_7615,0,0.18234717906441805,0.18434318367703534,-1.0,0.04166666666666666,-1.0,0.3253025617035285,0.05,0.2491592089109507
bx_224789_wor_9664,0,0.18742768383368494,0.18915235791154386,-1.0,0.08004926108374384,-1.0,0.30483578934601624,0.22666666666666666,0.19176136363636365
bx_60398_wor_24945,0,0.169663970820484,0.17164130842013114,-1.0,0.04464285714285715,-1.0,0.279920471970268,0.01315789473684212,0.2475163398692811
bx_42530_wor_33809,0,0.15423296536375822,0.15632882371878554,-1.0,0.035714285714285726,-1.0,0.3207457268844591,0.04079696394686908,0.20181827216710935
bx_9597_wor_39025,0,0.1976318016926304,0.1995944737124488,-1.0,0.04824561403508772,-1.0,0.28851435056440644,0.01999999999999999,0.2953083466241361
bx_86664_wor_43462,0,0.1818483131121216,0.1838047150860132,-1.0,0.05,-1.0,0.2980092003014788,0.038461538461538464,0.2560185185185185
bx_68034_wor_15172,0,0.15613207397213058,0.1560649166327725,-1.0,0.06313131313131314,-1.0,0.3147464719182889,0.4073717948717949,0.10192307692307692
bx_23707_wor_28592,0,0.19663390393295732,0.1985837783266301,-1.0,0.03125,-1.0,0.3067676793928841,0.28787878787878785,0.2051846100759144
bx_184211_wor_46152,0,0.15928145061516025,0.16129266149383747,-1.0,0.015625,-1.0,0.30248806646394816,0.0,0.23615779931569406
bx_87911_wor_18140,0,0.14788363463540513,0.14990420585545472,-1.0,0.04000000000000002,-1.0,0.32014363559182546,0.0625,0.18102105114505065
bx_119960_wor_48769,0,0.1703797426204906,0.17244111468733406,-1.0,0.09615384615384616,-1.0,0.3123727594840208,0.05625,0.20940447435012646
bx_176754_wor_39242,0,0.1449006554309478,0.14700121592174284,-1.0,0.04411764705882354,-1.0,0.2853782779322712,0.037500000000000006,0.19113172678443613
bx_196519_wor_2322,0,0.14462197210972527,0.14678585734406474,-1.0,0.05263157894736842,-1.0,0.2963761901049112,0.04166666666666666,0.18374907264737772
bx_123663_wor_29449,0,0.1826048690796924,0.1845242368658136,-1.0,0.046875,-1.0,0.3012968786547808,0.046875,0.2548058221971265
bx_128936_wor_31510,0,0.1451758509442759,0.14515015523704275,-1.0,0.07692307692307693,-1.0,0.30895946496175203,0.18919683257918551,0.175
bx_57051_wor_17718,0,0.14417646037997922,0.14454753775110948,-1.0,0.04166666666666666,-1.0,0.30459322019214946,0.0625,0.17062400318979265
bx_43691_wor_18018,0,0.18790310753381306,0.18985084944073846,-1.0,0.09226190476190477,-1.0,0.3105275012778197,0.046875,0.2475516381766382
bx_66093_wor_15510,0,0.1013467206092793,0.10338711348088912,-1.0,0.033333333333333326,-1.0,0.31639247689095656,0.02272727272727273,0.10853810541310542
bx_183422_wor_37793,0,0.18103069030624808,0.1830183142430776,-1.0,0.047619047619047616,-1.0,0.30960054058268577,0.03125,0.25481783480348763
bx_247760_wor_17151,0,0.17452733297891782,0.17648439539585267,-1.0,0.039473684210526334,-1.0,0.28376692569587025,0.035714285714285726,0.2500132717524022
bx_14578_wor_47181,0,0.19970163992030707,0.2016666619193375,-1.0,0.035714285714285726,-1.0,0.2925990418518422,0.04285714285714284,0.2948057404789024
bx_39371_wor_2040,0,0.1905755925064642,0.19249742539171893,-1.0,0.053571428571428575,-1.0,0.31296185600055443,0.02884615384615385,0.27090539406450537
bx_131321_wor_32473,0,0.16892808707415946,0.17094739719540047,-1.0,0.02777777777777779,-1.0,0.3244145853366947,0.05952380952380953,0.2252365136876006
bx_156933_wor_18372,0,0.1740132003288544,0.17592948178376108,-1.0,0.05769230769230769,-1.0,0.3101333264027861,0.06662087912087912,0.2259826649958229
bx_20037_wor_6152,0,0.1934866937477008,0.19552901162886574,-1.0,0.052083333333333336,-1.0,0.3254238462804619,0.010416666666666656,0.2802330159198839
bx_21697_wor_13570,0,0.1969951977225799,0.19907696850297035,-1.0,0.045454545454545435,-1.0,0.3059186873543503,0.04000000000000002,0.28424183592194346
bx_141396_wor_4493,0,0.18086814928881245,0.18277401146067376,-1.0,0.058823529411764726,-1.0,0.29949926796094634,0.0625,0.2427179402722881
bx_44571_wor_23556,0,0.13327441030615672,0.13367021881276764,-1.0,0.05,-1.0,0.2879555751921061,0.029411764705882363,0.16224867724867728
bx_149134_wor_9941,0,0.15444177859706315,0.1564534478307551,-1.0,0.02777777777777779,-1.0,0.3190997219117915,0.02272727272727273,0.21112966832714172
bx_194796_wor_12974,0,0.19224014002849807,0.1941127299202492,-1.0,0.06691729323308271,-1.0,0.3278408746350633,0.07692307692307693,0.2497943984357028
bx_228183_wor_44330,0,0.11842933612681585,0.1189472940891812,-1.0,0.053571428571428575,-1.0,0.3038351915863156,0.05833333333333333,0.11931990590527175
bx_75070_wor_8813,0,0.16153964577802693,0.16361491093027888,-1.0,0.04166666666666666,-1.0,0.3301712711489981,0.05,0.20833333333333331
bx_69332_wor_30010,0,0.10945647679580912,0.11152493612030184,-1.0,0.020833333333333343,-1.0,0.2945699162270101,0.040540540540540536,0.12777777777777774
bx_35796_wor_26942,0,0.1891637096624827,0.1911414525538054,-1.0,0.08994708994708994,-1.0,0.31113825575452003,0.033333333333333326,0.2551535087719298
bx_65944_wor_43299,0,0.16522151011133293,0.1670976605841495,-1.0,0.03409090909090909,-1.0,0.3044372828789493,0.016666666666666663,0.235042735042735
bx_52927_wor_21731,0,0.15576734859758584,0.157882902237118,-1.0,0.035714285714285726,-1.0,0.3214994238982596,0.03260869565217392,0.2073310241262556
bx_228052_wor_43221,0,0.15758110488403196,0.1596277716818659,-1.0,0.047619047619047616,-1.0,0.29982846895547993,0.037037037037037035,0.21063340049189105
bx_43042_wor_4347,0,0.14705308060558905,0.14911237412253284,-1.0,0.02272727272727273,-1.0,0.28215124186743595,0.01785714285714285,0.2096475778314546
bx_99894_wor_16226,0,0.11215838165929236,0.11422534248045706,-1.0,0.09226190476190477,-1.0,0.3065381050151172,0.04000000000000002,0.10631720430107527
bx_177677_wor_35459,0,0.17213440698410154,0.17420348921130524,-1.0,0.016666666666666663,-1.0,0.3192426644488916,0.035714285714285726,0.2443968068968069
bx_19474_wor_19774,0,0.17148680986191842,0.173505309613514,-1.0,0.06944444444444445,-1.0,0.3248910604603616,0.035714285714285726,0.22405355815681904
bx_8359_wor_44305,0,0.15116342545066852,0.1533275276825662,-1.0,0.07211538461538461,-1.0,0.3148764196792889,0.02777777777777779,0.1897613211951447
bx_182304_wor_46857,0,0.16487577543275836,0.1668471527474228,-1.0,0.04411764705882354,-1.0,0.31674766743769,0.01785714285714285,0.2277552400270453
bx_189891_wor_17152,0,0.15675937558628691,0.1588308976999817,-1.0,0.039473684210526334,-1.0,0.3181727612166576,0.02777777777777779,0.21032797615394472
