id,label,sum_weighted_sim,sum_sim,binding_sum_sim,firstauthor_sum_sim,pages_sum_sim,pubdate_sum_sim,publisher_sum_sim,title_sum_sim
ban_14899_half_1015,0,0.07788263101798651,0.08836811685038938,-1.0,-1.0,0.4367457344985435,0.3263882312087635,0.046875,0.03191553927225705
ban_13546_half_3024,0,0.05597147195539668,0.060057601566316975,-1.0,0.3012820512820513,-1.0,-1.0,0.0390625,0.029492530201247424
ban_5366_half_2637,0,0.09286083194735542,0.10445898892807837,-1.0,0.35000000000000003,-1.0,0.24227357388641596,0.035714285714285726,0.046105007331978594
ban_7751_half_2904,0,0.10563863282316198,0.10847228449068788,-1.0,0.2827898550724638,0.4961506450270496,-1.0,0.04658385093167703,0.05031675171461627
ban_14043_half_243,0,0.11888346795664735,0.12087465698206065,-1.0,0.2833333333333333,0.4926133999167707,-1.0,0.07142857142857142,0.06798088410991637
ban_661_half_93,0,0.12849975733071967,0.14148957856992533,-1.0,0.3212719298245614,0.4483978360382855,0.3021750797108312,0.04901960784313725,0.03811213991769547
ban_4035_half_2330,0,0.13006845164069916,0.14258488973961025,-1.0,0.28869047619047616,0.474615064502705,0.3068945922909367,0.03409090909090909,0.0506214628555054
ban_2575_half_2215,0,0.17262434527550347,0.19593834606924132,-1.0,0.30729166666666663,0.4893882646691635,0.6636992139407141,0.045454545454545435,0.06003181709032281
ban_241_half_2760,0,0.1649247437187352,0.17684530557205538,-1.0,0.33928571428571425,0.49812734082397,0.3192063642390377,0.17495579133510167,0.050493777056277056
ban_2370_half_308,0,0.13788566864542193,0.15001644524951102,-1.0,0.3586956521739131,0.4927174365376612,0.2684834422451621,0.024999999999999998,0.05221445221445222
ban_7340_half_2459,0,0.12074696568617473,0.12423728907666134,-1.0,0.3641774891774892,0.4866833125260092,-1.0,0.046875,0.0572737686139748
ban_2435_half_361,0,0.1222442582747072,0.13549067208075236,-1.0,0.2670087976539589,0.4954223886808156,0.3227894055623955,0.02884615384615385,0.037568580222133004
ban_13719_half_1854,0,0.10070673543275238,0.1060888004118956,-1.0,0.32333333333333336,0.480441115272576,-1.0,0.015625,0.048286052009456265
ban_1430_half_1849,0,0.17138284905995818,0.19584414391696567,-1.0,0.3586956521739131,0.4954223886808156,0.663691321779209,0.0,0.056946204202301766
ban_16476_half_922,0,0.12299861257023513,0.13803328592054534,-1.0,0.30088141025641024,0.4770079067831876,0.31565489156170096,0.05097591362126245,0.032407407407407406
ban_3811_half_2712,0,0.13611199948317154,0.1483259722859298,-1.0,0.30362318840579705,0.4858510195588847,0.2992786564384254,0.05382187938288921,0.050926807970151616
ban_14147_half_2007,0,0.1514402867720582,0.15383934914462244,-1.0,0.3472222222222222,0.7490636704119851,-1.0,0.03125,0.08543318573439056
ban_2137_half_720,0,0.11094131279354062,0.12428692279191235,-1.0,0.29166666666666663,0.476695796920516,0.2947012027654134,0.015625,0.0207749766573296
ban_8423_half_229,0,0.11752888016180026,0.1198521677188631,-1.0,0.2940356744704571,0.4977111943404078,-1.0,0.06891025641025643,0.062319788055082176
ban_17057_half_420,0,0.1192405020181721,0.13959955135858002,-1.0,-1.0,0.4927174365376612,0.6612052909050731,0.037878787878787866,0.048484848484848485
ban_16600_half_1239,0,0.14139426115400644,0.1549388899175725,-1.0,0.22705882352941176,0.7493757802746567,0.3137844492849701,0.047619047619047616,0.04798812298812299
ban_147_half_751,0,0.23336983923059085,0.25415688411080345,-1.0,1.0,0.4966708281315022,0.31316886068756505,0.05833333333333333,0.03125
